"gene","count_5_3_R1","count_5_3_R2","count_5_4_R1","count_5_4_R2"
"1116",0,0.602059991327962,0,0
"1117",0.6414741105041,0.889861721258188,1.21112054125805,1.34242268082221
"1118",0.301029995663981,0,0,0
"1119",0,0,0.477121254719662,0.301029995663981
"1120",0,0.301029995663981,0,0
"1121",0.602059991327962,0.954242509439325,0.602059991327962,0.477121254719662
"1122",-0.00436480540245009,0,0,0
"1123",0,0.301029995663981,0.698970004336019,0.477121254719662
"1124",0,0,0,0.535294120042771
"1125",0.602059991327962,0.778151250383644,1.14612803567824,1.07918124604762
"1126",0.301029995663981,0.602059991327962,0,0
"1127",1.36172783601759,1.43136376415899,1.51851393987789,1.53147891704226
"1128",0,0.477121254719662,0.301029995663981,0
"1129",0,0,0,-0.0222763947111523
"1130",0,0.28330122870355,0,0
"1131",0,0,0.845098040014257,0.602059991327962
"1132",0.301029995663981,0.301029995663981,0.903089986991944,0.903089986991944
"1133",0,-0.0604807473813815,0,0
"1134",0,0,0.301029995663981,0.301029995663981
"1135",0.477121254719662,0.602059991327962,0,0
"1136",1.20411998265592,1.23070431361257,0.903089986991944,1.04139268515823
"1137",0.845098040014257,0.903089986991944,1.30102999566398,1.34242268082221
"1138",0,0,0.301029995663981,0.602059991327962
"1139",0,0.301029995663981,0,0
"1140",0,0.301029995663981,0,0
"1141",0,0,0,0.0413926851582251
"1142",0,0,0,0.301029995663981
"1143",1.95904139232109,2.00860017176192,2.36735592102602,2.41830129131975
"1144",0,0.0293837776852097,0,0
"1145",0.750508394851346,0.762678563727436,0,0.0569048513364726
"1146",0.602059991327962,0.190331698170291,0,0
"1147",0.952308009662125,1.13257984765974,1.21906033244886,1.17405980772503
"1148",0.301029995663981,0.357934847000454,0,-0.823908740944319
"1149",0,-0.00436480540245009,0,0
"1150",0.602059991327962,0.477121254719662,0.301029995663981,0.477121254719662
"1151",0,0,0.477121254719662,0.477121254719662
"1152",1.27392678010053,1.25527250510331,0.845098040014257,1.04139268515823
"1153",0,0,-0.00436480540245009,0
"1154",0.477121254719662,0,0,0
"1155",0.780317312140151,0,0.52244423350632,0.0334237554869497
"1156",0.301029995663981,0,0,0.301029995663981
"1157",1.36791473879375,1.35583449588494,1.71692107316676,1.68205477707381
"1158",0,0.477121254719662,0,0
"1159",0.778151250383644,0.954242509439325,0.903089986991944,1.04139268515823
"1160",1.68124123737559,1.90308998699194,1.91907809237607,2.04532297878666
"1161",0.698970004336019,0.477121254719662,0,0
"1162",0,0.301029995663981,0,0.301029995663981
"1163",0.698970004336019,0.903089986991944,0.8055008581584,0.778151250383644
"1164",0,0,0.247973266361807,0.487138375477186
"1165",1.04139268515823,0.954242509439325,1.43136376415899,1.49136169383427
"1166",-0.00436480540245009,0,0,0
"1167",1.25527250510331,1.14612803567824,1.63346845557959,1.61278385671974
"1168",0,0.301029995663981,0.602059991327962,0.845098040014257
"1169",0,0,0,0.477121254719662
"1170",0,0,0,0.301029995663981
"1171",0,0,0.301029995663981,0.477121254719662
"1172",0.301029995663981,0,0,0
"1173",0.477121254719662,0.845098040014257,0.301029995663981,0
"1174",0.477121254719662,0.301029995663981,0,0
"1175",1.40891802084678,1.28239550474253,1.63628725209851,1.70654710264036
"1176",0.477121254719662,0.173186268412274,0.225309281725863,0.164352855784437
"1177",0.698970004336019,0.778151250383644,0,0
"1178",0.778151250383644,0.477121254719662,1,1.07918124604762
"1179",0,0.602059991327962,0.602059991327962,0
"1180",0.0569048513364726,0.46686762035411,0.602059991327962,0.903089986991944
"1181",0.547774705387823,0.583198773968623,0.602059991327962,0.605305046141109
"1182",0.301029995663981,0,0,0
"1183",0,0,0.495544337546448,0.301029995663981
"1184",2.49946713098954,2.62699695936541,2.66338993081425,2.81860853776137
"1185",1.55630250076729,1.7160033436348,1.70757017609794,1.7504312486602
"1186",0.477121254719662,0.477121254719662,0.301029995663981,0.602059991327962
"1187",0,0,0.778151250383644,0.845098040014257
"1188",0,0,0.301029995663981,0.301029995663981
"1189",0.845098040014257,0.954242509439325,1.56820172406699,1.5910646070265
"1190",0,0,0.477121254719662,0.778151250383644
"1191",1.69897000433602,1.77085201164214,1.96848294855394,2.05690485133647
"1192",0,0,0.301029995663981,0
"1193",0.301029995663981,0,0,0
"1194",0.00432137378264258,0,0,0
"1195",0,0,0,0.301029995663981
"1196",0.301029995663981,0,0.301029995663981,0.301029995663981
"1197",1.30102999566398,1.34242268082221,1.38021124171161,1.38021124171161
"1198",0,0.301029995663981,0.477121254719662,0.845098040014257
"1199",0.301029995663981,0,0,0
"1200",0.845098040014257,1.25527250510331,1.20411998265592,1.32221929473392
"1201",0,0.301029995663981,0,0
"1202",0.561101383649056,0.900913067737669,0.602059991327962,1.04336227802113
"1203",0.301029995663981,0.301029995663981,0,0.477121254719662
"1204",0.0170333392987804,0,0,-0.0268721464003014
"1205",0,-0.00436480540245009,0,0
"1206",0,0.301029995663981,0,0.477121254719662
"1207",0,0,0,0.301029995663981
"1208",1.6232492903979,1.67209785793572,1.23044892137827,1.36172783601759
"1209",0,0.301029995663981,0,0
"1210",0.426511261364575,0,0.602059991327962,0.301029995663981
"1211",0,0,0,-0.142667503568732
"1212",0,0,0,0.301029995663981
"1213",0.281033367247728,0.643452676486187,0,0.469822015978163
"1214",0.698970004336019,0.698970004336019,0.698970004336019,0.903089986991944
"1215",0,0.484299839346786,0,0
"1216",1.27875360095283,1.38021124171161,1.61278385671974,1.74036268949424
"1217",0,0,-0.00436480540245009,0
"1218",0,0,0,0.301029995663981
"1219",0,0,0.477121254719662,0.363611979892144
"1220",0.491361693834273,0.778151250383644,0.301029995663981,0.301029995663981
"1221",0.598790506763115,0.307496037913213,0,0.0569048513364726
"1222",0,0.301029995663981,0,0
"1223",0,0,0,0.301029995663981
"1224",0,0,0,0.301029995663981
"1225",0.477121254719662,0.477121254719662,0,0
"1226",1.11394335230684,1.27875360095283,0,0.301029995663981
"1227",0,0.301029995663981,0,0.301029995663981
"1228",-0.00436480540245009,0,0,0
"1229",1.41497334797082,1.57978359661681,1.43136376415899,1.64345267648619
"1230",0,0,0.602059991327962,0.585460729508501
"1231",0.698970004336019,1.07918124604762,1.27875360095283,1.55630250076729
"1232",0.301029995663981,0,0,0
"1233",1.14612803567824,1.20411998265592,0.903089986991944,0.954242509439325
"1234",0.845098040014257,0.698970004336019,0.602059991327962,0.845098040014257
"1235",0,0,0.301029995663981,0
"1236",0,0,0.298853076409707,0
"1237",1.04139268515823,1.14612803567824,0.903089986991944,0.903089986991944
"1238",0.301029995663981,0,0,0
"1239",0.301029995663981,0,0,0
"1240",1.63346845557959,1.65321251377534,1.66275783168157,1.68124123737559
"1241",0,0.00432137378264258,0,0
"1242",0,0,0,-0.0222763947111523
"1243",0.477121254719662,0.477121254719662,0,0
"1244",0,0.301029995663981,0,0
"1245",1.54406804435028,1.7481880270062,1.27875360095283,1.46239799789896
"1246",0.0334237554869497,0,0,0
"1247",0.477121254719662,0.845098040014257,0,0.301029995663981
"1248",1.04139268515823,1.25527250510331,1.00043407747932,1.00346053210951
"1249",0.477121254719662,0.477121254719662,0,0
"1250",0.301029995663981,0,0,0.301029995663981
"1251",0,0.301029995663981,0.477121254719662,0.477121254719662
"1252",0.602059991327962,0.845098040014257,0.477121254719662,0.699837725867246
"1253",-0.00436480540245009,0.00860017176191757,0,0
"1254",0.301029995663981,0.602059991327962,0.477121254719662,0.301029995663981
"1255",1.14612803567824,1.20411998265592,1.14612803567824,1.25527250510331
"1256",0.602059991327962,0.698970004336019,0.903089986991944,1
"1257",0.0128372247051722,0.0128372247051722,0.301029995663981,0.477121254719662
"1258",0.369215857410143,0.710963118995276,0,0.477121254719662
"1259",0,0.687528961214634,0.47567118832443,0.777426822389311
"1260",0,0,0,0.301029995663981
"1261",1.02201573981772,0.968949680981343,0.773054693364263,0.808210972924222
"1262",0.602059991327962,0.477121254719662,0,0
"1263",0.477121254719662,0,0,0
"1264",0,0.301029995663981,0,0
"1265",0,0.301029995663981,0,0
"1266",0.698970004336019,0.845098040014257,0.477121254719662,0.778151250383644
"1267",-0.0757207139381184,0,0,0
"1268",0,0,0.903089986991944,0.778151250383644
"1269",0.00432137378264258,0,0,0
"1270",0.954242509439325,1.11394335230684,0.845098040014257,1
"1271",0,0,0.698970004336019,0.301029995663981
"1272",0,0,0,0.778151250383644
"1273",1.20411998265592,1.20411998265592,1.34242268082221,1.36172783601759
"1274",0.477121254719662,0.778151250383644,0.954242509439325,1
"1275",0,0.00432137378264258,0,0.309630167425899
"1276",0.778151250383644,0.954242509439325,0,0
"1277",1.23044892137827,1.27875360095283,1.5910646070265,1.63346845557959
"1278",0,0.602059991327962,0,0
"1279",0.301029995663981,0.477121254719662,0,0
"1280",0.602059991327962,0.477121254719662,0,0
"1281",0.778151250383644,0.845098040014257,0.602059991327962,0.778151250383644
"1282",0,0.301029995663981,0,0
"1283",0.0718820073061254,0,0,0
"1284",1.04139268515823,1.14612803567824,0.845098040014257,0.845098040014257
"1285",0,0,0.477121254719662,0.602059991327962
"1286",0,0,0,0.301029995663981
"1287",0.698970004336019,1,0.903089986991944,1.14612803567824
"1288",0.845098040014257,0.602059991327962,1,1.17609125905568
"1289",0.0863598306747482,0.181843587944773,0,0
"1290",0.778151250383644,0.778151250383644,1,1.04139268515823
"1291",0,0,0,0.477121254719662
"1292",0,0.301029995663981,0,0
"1293",0.301029995663981,0.301029995663981,0.301029995663981,0.602059991327962
"1294",0.301029995663981,0.301029995663981,0.602059991327962,0.477121254719662
"1295",0.301029995663981,0,0,0
"1296",0.602059991327962,0.698970004336019,0,0.354108439147401
"1297",1.41946007278607,1.53592674139557,1.25575478664304,1.50514997831991
"1298",0.845098040014257,0.903089986991944,0,0.477121254719662
"1299",0,0.301029995663981,0,0
"1300",1.61278385671974,1.67209785793572,2.06818586174616,2.09691001300806
"1301",0,0.326335860928751,0,0
"1302",0,0,0,-0.00436480540245009
"1303",0,0,0.301029995663981,0.477121254719662
"1304",0.602059991327962,0.954242509439325,0,0.698970004336019
"1305",0,0,0.477121254719662,0
"1306",0.602059991327962,0.602059991327962,0.954242509439325,1.07918124604762
"1307",0.301029995663981,0.301029995663981,0,0
"1308",0,0.301029995663981,0.301029995663981,0
"1309",0,0,0.602059991327962,0.778151250383644
"1310",1.74036268949424,1.85733249643127,1.89762709129044,2.05307844348342
"1311",0.371067862271736,0,0,0.0128372247051722
"1312",0,0,0,0.477121254719662
"1313",0,0.47567118832443,0.602059991327962,0
"1314",0.599883072073688,0.620136054973757,0.496929648073215,0.301029995663981
"1315",1.17609125905568,1.17609125905568,1.04139268515823,1.14612803567824
"1316",0,0.152288344383056,0.380211241711606,0.462397997898956
"1317",1.65321251377534,1.64345267648619,1.96862302095699,1.95424250943932
"1318",1.67209785793572,1.70757017609794,2.07554696139253,2.06818586174616
"1319",2.04532297878666,2.18752072083646,2.05690485133647,2.25042000230889
"1320",1.25527250510331,1.44715803134222,1.49136169383427,1.53147891704226
"1321",0.301029995663981,0,0,0.301029995663981
"1322",0.460897842756548,0.00432137378264258,0,0.477121254719662
"1323",1.41497334797082,1.46239799789896,1.57978359661681,1.69037330691606
"1324",0.301029995663981,0.477121254719662,0,0
"1325",0.0413926851582251,0.287801729930226,0,0
"1326",0.301029995663981,0.301029995663981,0,0
"1327",0.301029995663981,0.301029995663981,0,0
"1328",0.477121254719662,0.602059991327962,1.14612803567824,1.20411998265592
"1329",0,0.301029995663981,0,0.301029995663981
"1330",1.89762709129044,1.94939000664491,1.66275783168157,1.69897000433602
"1331",0.301029995663981,0,0,0
"1332",0,0,0,0.301029995663981
"1333",0,0.477121254719662,0,0
"1334",0,0.301029995663981,0.301029995663981,0.477121254719662
"1335",0.143014800254095,0,0.414973347970818,0
"1336",0.00860017176191757,0.487138375477186,0.14921911265538,0.24551266781415
"1337",0.342422680822206,0.711807229041191,0,0
"1338",0.580924975675619,0.817565369559781,0.626340367375042,0.74350976472843
"1339",0.602059991327962,0.477121254719662,0.602059991327962,0.845098040014257
"1340",0.301029995663981,0,0,0
"1341",0.477121254719662,0.602059991327962,0.301029995663981,0
"1342",1.37364747220922,1.47055748521727,1.01828430842653,1.12872228433843
"1343",0.903089986991944,1.04139268515823,0.477121254719662,1.07918124604762
"1344",1.39794000867204,1.54406804435028,1.49136169383427,1.68124123737559
"1345",0,0.301029995663981,0,0
"1346",0,0.602059991327962,0,0
"1347",0,0.00432137378264258,0,0
"1348",1.25527250510331,1.27875360095283,1.61278385671974,1.63346845557959
"1349",0.477121254719662,0.600972895686748,1.04139268515823,1
"1350",0.778151250383644,0.845098040014257,0,0
"1351",0,0,0.477121254719662,0.602059991327962
"1352",0,0,0,0.477121254719662
"1353",0,-0.0757207139381184,0,0
"1354",0,0.477121254719662,0.602059991327962,0.301029995663981
"1355",0,0,0.301029995663981,0
"1356",0.301029995663981,0.301029995663981,0,0
"1357",0.558708570533166,0.764176132390331,0.775246259740236,0.841359470454855
"1358",0,0,0,-0.00436480540245009
"1359",0.301029995663981,0.301029995663981,0,0
"1360",1.25527250510331,1.34242268082221,1.23044892137827,1.39794000867204
"1361",0,0.698970004336019,0,0
"1362",0,0.602059991327962,0,0
"1363",0.477121254719662,0.477121254719662,1.32221929473392,1.39794000867204
"1364",0,0,0,0.301029995663981
"1365",0,0,0.301029995663981,0.477121254719662
"1366",0,0,0,0.301029995663981
"1367",0,0,0,0.477121254719662
"1368",0.247973266361807,0,0,0.301029995663981
"1369",1.04139268515823,1.11394335230684,0.954242509439325,1.04139268515823
"1370",0.778151250383644,1.07918124604762,0.698970004336019,1.04139268515823
"1371",0.301029995663981,0.477121254719662,0,0
"1372",0.301029995663981,0.301029995663981,0,0
"1373",0,0,0,0.477121254719662
"1374",0.301029995663981,0.602059991327962,0.954242509439325,0.602059991327962
"1375",0.301029995663981,0.477121254719662,0.477121254719662,0.477121254719662
"1376",0,0,0.00432137378264258,0
"1377",0.862727528317975,1.00860017176192,0.495544337546448,0.477121254719662
"1378",0.788168371141168,0.784617292632875,0,0.783903579272735
"1379",0,0.0211892990699381,0,0
"1380",0.698970004336019,0,0.54282542695918,0.301029995663981
"1381",0,0,0.845098040014257,0.477121254719662
"1382",0.00432137378264258,0,0,0.478566495593843
"1383",0,0.00860017176191757,0,0
"1384",0,-0.119186407719209,0,0
"1385",1.25527250510331,1.32221929473392,1.27875360095283,1.32221929473392
"1386",0,0,1.11394335230684,1.23044892137827
"1387",0.698970004336019,0.778151250383644,1.20411998265592,1.11394335230684
"1388",0.00860017176191757,0.602059991327962,0,0.301029995663981
"1389",0,0.301029995663981,0,0.301029995663981
"1390",-0.00877392430750515,0,0.301029995663981,0
"1391",0.0334237554869497,0,0,0
"1392",0.406540180433955,0.424881636631067,0.720159303405957,0.359835482339888
"1393",0,0.301029995663981,0,0
"1394",0.778151250383644,1,1.04139268515823,1.38021124171161
"1395",0,0,0.298853076409707,0
"1396",0.301029995663981,0,0.301029995663981,0.313867220369153
"1397",-0.0177287669604316,0,0,0
"1398",0,0,-0.0268721464003014,-0.102372908709559
"1399",0,0,0.602059991327962,0.477121254719662
"1400",0,0.301029995663981,0,0
"1401",0,0,0.0128372247051722,0.344392273685111
"1402",2.25767857486918,2.28330122870355,2.25285303097989,2.30102999566398
"1403",1.92941892571429,1.90848501887865,2.04921802267018,2.06069784035361
"1404",0.778151250383644,0.845098040014257,0,0
"1405",1.7481880270062,1.76342799356294,2.11394335230684,2.11594317693906
"1406",0.439332693830263,0.699837725867246,0.724275869600789,0.954242509439325
"1407",0,0.0530784434834197,0,0
"1408",1.54406804435028,1.5910646070265,1.6232492903979,1.88649072517248
"1409",0,0,0.301029995663981,0
"1410",1.48444220764241,1.72427586960079,1.76102525171137,1.98227123303957
"1411",0,0,0,0.301029995663981
"1412",0,0,0,0.292256071356476
"1413",1.83250891270624,1.86332286012046,2.13672056715641,2.15533603746506
"1414",0.301029995663981,0.127104798364808,0,0
"1415",0.698970004336019,0.602059991327962,0.778151250383644,0.954242509439325
"1416",0,0,1,1.04139268515823
"1417",0,0.477121254719662,0.301029995663981,0.602059991327962
"1418",0.301029995663981,0.301029995663981,0,0.477121254719662
"1419",0.903089986991944,1,0,0.602059991327962
"1420",0,0.301029995663981,0.301029995663981,0
"1421",0.181843587944773,-0.00436480540245009,0,0
"1422",0,0,0.477121254719662,0.698970004336019
"1423",0.401400540781544,0.682145076373832,0.252853030979893,0.209515014542631
"1424",1.7160033436348,1.78532983501077,2.00860017176192,2.06818586174616
"1425",1.7481880270062,1.77085201164214,1.5910646070265,1.67209785793572
"1426",0,0.301029995663981,0,0
"1427",0.301029995663981,0,0.301029995663981,0
"1428",0.999565488225982,0.754348335711019,1.27875360095283,1.32221929473392
"1429",0.301029995663981,0.301029995663981,0,0
"1430",0.429752280002408,0,0,-0.0132282657337552
"1431",2.83684925642177,2.8194649657295,2.77133020829951,2.82821506465741
"1432",0.477121254719662,0.301029995663981,0,0
"1433",0,0,0,0.301029995663981
"1434",0,0.301029995663981,0.778151250383644,1.07918124604762
"1435",0.301029995663981,0,0.477121254719662,0.477121254719662
"1436",2,2.07918124604762,2.2380461031288,2.33041377334919
"1437",0.477121254719662,0.602059991327962,0.301029995663981,0.477121254719662
"1438",0.845098040014257,0.903089986991944,1.14612803567824,1.11394335230684
"1439",0,0.602059991327962,0.778151250383644,1.04139268515823
"1440",0.903089986991944,0.845098040014257,0.845098040014257,0.845098040014257
"1441",0.301029995663981,0.301029995663981,0,0.477121254719662
"1442",0.477121254719662,0.602059991327962,0,0
"1443",0,0,0,0.0606978403536116
"1444",0,0,0.602059991327962,0.477121254719662
"1445",0,0,0.778151250383644,0.778151250383644
"1446",2.56764970201522,2.51706387348265,2.64225672146806,2.6307938706773
"1447",0,0,0,0.477121254719662
"1448",0.209515014542631,0.7481880270062,0.376576957056512,0.00432137378264258
"1449",0.778151250383644,0.954242509439325,1.04139268515823,1.25743856685981
"1450",0.301029995663981,0,0,0
"1451",0,0,0.778151250383644,0.698970004336019
"1452",0.301029995663981,0,0,0
"1453",0,0.298853076409707,0,0.47567118832443
"1454",0,0,0,0.602059991327962
"1455",0,0,0.477121254719662,0
"1456",0.620136054973757,0.535294120042771,0,0
"1457",0,0,0.0334237554869497,0
"1458",0,0.301029995663981,0,0.301029995663981
"1459",0,0,0.477121254719662,0
"1460",0,0.612783856719735,0,0
"1461",0.301029995663981,0.477121254719662,0.301029995663981,0.698970004336019
"1462",0,0,0,0.290034611362518
"1463",0.477121254719662,0.602059991327962,0.903089986991944,0.954242509439325
"1464",0,0,0.301029995663981,0
"1465",0,-0.180456064458131,0,0
"1466",0,0,0,-0.0705810742857073
"1467",0,0,0,0.301029995663981
"1468",1.14612803567824,1.39794000867204,1.07918124604762,1.32221929473392
"1469",0,0,0.301029995663981,0
"1470",0,0,0,0.602059991327962
"1471",1.53147891704226,1.66275783168157,1.41497334797082,1.69019608002851
"1472",1.70757017609794,1.89209460269048,1.91907809237607,2.06445798922692
"1473",0,0.301029995663981,0.477121254719662,0.698970004336019
"1474",0,0,0,0.301029995663981
"1475",1.07918124604762,1.25527250510331,0.903089986991944,0.778151250383644
"1476",0,0.2405492482826,0,0
"1477",0,0,0,0.698970004336019
"1478",0,0.602059991327962,0,0
"1479",1.04139268515823,1.32221929473392,1.36172783601759,1.41497334797082
"1480",0.698970004336019,1.20411998265592,1.11394335230684,1.53147891704226
"1481",0.301029995663981,0.301029995663981,0.301029995663981,0.301029995663981
"1482",-0.0132282657337552,0.301029995663981,0,0
"1483",0.845098040014257,0.845098040014257,0.477121254719662,0.602059991327962
"1484",1.33525725643453,1.63296316816726,1.09691001300806,1.59262082132198
"1485",0.292256071356476,0.301029995663981,0,0
"1486",0,0,1.20411998265592,1.34242268082221
"1487",1.55630250076729,1.51864552433031,1.90859223884757,1.96284268120124
"1488",0,0.301029995663981,0,0
"1489",0.227886704613674,0.198657086954423,0,0.303196057420489
"1490",0,0,0.477121254719662,0
"1491",0.845098040014257,1,0.903089986991944,1.07918124604762
"1492",-0.00436480540245009,0.298853076409707,0,0
"1493",1.89762709129044,1.86923171973098,1.63346845557959,1.7160033436348
"1494",1.36716948853468,1.44715803134222,1.07918124604762,1.23401081758718
"1495",0,0,0,-0.00877392430750515
"1496",0.903089986991944,1.07918124604762,1.20411998265592,1.30102999566398
"1497",0.301029995663981,0,0,0
"1498",0,0,0.778151250383644,0.903089986991944
"1499",0.778151250383644,0.903089986991944,0.778151250383644,0.845098040014257
"1500",0.437750562820388,0,0,0
"1501",0,0.301029995663981,0,0
"1502",0,0,0.602059991327962,0.301029995663981
"1503",0.301029995663981,0,0,0
"1504",0,0,0.198657086954423,0
"1505",0,0.307496037913213,0,0.0374264979406237
"1506",0,0.303196057420489,0,0
"1507",1,1.04139268515823,1.11394335230684,1.20411998265592
"1508",2.82412583391655,2.8750612633917,3.06445798922692,3.12254024883407
"1509",0.845098040014257,0.698970004336019,0.301029995663981,0.477121254719662
"1510",0,0.00432137378264258,0,0
"1511",0.301029995663981,0.301029995663981,0.602059991327962,0.477121254719662
"1512",0.303196057420489,0.477121254719662,0,0
"1513",0,0.00432137378264258,0,0
"1514",0,0.477121254719662,0.845098040014257,0.698970004336019
"1515",0.602059991327962,0.698970004336019,0.301029995663981,0
"1516",0,0,0,0.301029995663981
"1517",0,0,0.472756449317212,-0.00436480540245009
"1518",0.301029995663981,0.301029995663981,0.477121254719662,0.698970004336019
"1519",1.7481880270062,1.82607480270083,1.98227123303957,2.05307844348342
"1520",0.698970004336019,0.602059991327962,0,0.301029995663981
"1521",-0.0132282657337552,0,0,0
"1522",0,0,0.301029995663981,0
"1523",0,0.301029995663981,0,0.477121254719662
"1524",0,0,0.0170333392987804,0.477121254719662
"1525",0.602059991327962,0.778151250383644,0.477121254719662,0.602059991327962
"1526",0,0,0,0.0606978403536116
"1527",1.62981719601852,1.56796690682315,1.97694575055924,1.90053098245276
"1528",0.477121254719662,0,0.477121254719662,0.477121254719662
"1529",0.477121254719662,0.301029995663981,0.778151250383644,0.477121254719662
"1530",2.15228834438306,2.24551266781415,2.3747483460101,2.42651126136458
"1531",1,1.20411998265592,1.41497334797082,1.50514997831991
"1532",2.45939248775923,2.44247976906445,2.58883172559421,2.59330822433695
"1533",0.583198773968623,0,0.718501688867274,0.46686762035411
"1534",1.32221929473392,1.27875360095283,1.69019608002851,1.72427586960079
"1535",0,0,0.301029995663981,0
"1536",0.301029995663981,0.301029995663981,0,0
"1537",0.845098040014257,0.954242509439325,1.04571405894087,1.04139268515823
"1538",0.301029995663981,0,0,0
"1539",0.845098040014257,0.778151250383644,0.602059991327962,0.301029995663981
"1540",0,0.271841606536499,0,0
"1541",0.301029995663981,0.301029995663981,0,0
"1542",0,0,0.602059991327962,0.301029995663981
"1543",0,0.301029995663981,0,0
"1544",0.301029995663981,0.477121254719662,0,0
"1545",1.65321251377534,1.66275783168157,1.79934054945358,1.79239168949825
"1546",0.301029995663981,0,0,0
"1547",0,0,0,0.301029995663981
"1548",0,0,0,0.301029995663981
"1549",1.07918124604762,1.27875360095283,1.23044892137827,1.49136169383427
"1550",0.301029995663981,0.301029995663981,0.602059991327962,0.902002891350729
"1551",0,0,0,0.622214022966295
"1552",0,0,-0.0705810742857073,0
"1553",0.698970004336019,0.903089986991944,0,0.477121254719662
"1554",0.173186268412274,0,0,0.903089986991944
"1555",0,0.301029995663981,0,0.301029995663981
"1556",0.445604203273598,0,0,0
"1557",0,0.477121254719662,0.301029995663981,0.778151250383644
"1558",0.301029995663981,0.301029995663981,0,0.301029995663981
"1559",0,0,0.301029995663981,0.301029995663981
"1560",0.301029995663981,0.301029995663981,0.301029995663981,0
"1561",0.301029995663981,0.301029995663981,0.848804701051804,0.765668554759014
"1562",0.698970004336019,0.477121254719662,0,0
"1563",0,0,0.468347330412157,0.501059262217751
"1564",0,0,0.301029995663981,0.301029995663981
"1565",0,0.0644579892269184,0.0569048513364726,0.624282095835668
"1566",0.602059991327962,0.698970004336019,0.477121254719662,0.602059991327962
"1567",0.301029995663981,0.301029995663981,0,0
"1568",0,0.301029995663981,0,0
"1569",1.32221929473392,1.43136376415899,1.65321251377534,1.70757017609794
"1570",1.11394335230684,1.14612803567824,1.20411998265592,1.23044892137827
"1571",1.89751712940053,2.05724758013125,2.12807601266872,2.23824688652669
"1572",0.301029995663981,0.301029995663981,0,0
"1573",0.86391737695786,1.10720996964787,1.06220580881971,1.12254352406875
"1574",0.778151250383644,0.845098040014257,0,0
"1575",0,0.301029995663981,-0.00436480540245009,0
"1576",0.301029995663981,0.477121254719662,0,0
"1577",0,0.401400540781544,0,0
"1578",0,0,0.477121254719662,0.602059991327962
"1579",0.954242509439325,1.14332712999205,1.36172783601759,1.49122157623928
"1580",0.301029995663981,0,0,-0.229147988357856
"1581",0.318063334962762,0.477121254719662,0,0
"1582",0,0,0,0.269512944217916
"1583",0.746634198937579,0.513217600067939,0.113943352306837,0.662757831681574
"1584",1.43136376415899,1.56820172406699,1.50514997831991,1.68124123737559
"1585",0,0,0.247973266361807,0
"1586",0.301029995663981,0.301029995663981,0,0
"1587",0.602059991327962,1.04139268515823,1.17609125905568,0.954242509439325
"1588",0.602059991327962,0.477121254719662,0,0.602059991327962
"1589",0,0.301029995663981,0,0
"1590",0.0128372247051722,0,0,0
"1591",0,-0.0915149811213502,0,-0.167491087293764
"1592",0.301029995663981,0.57287160220048,0.816241299991783,0.784617292632875
"1593",0.698970004336019,0.602059991327962,0.602059991327962,0.698970004336019
"1594",1.69897000433602,1.74036268949424,1.73239375982297,1.77815125038364
"1595",2.81794199137558,2.87390159786446,2.97780131419081,3.03019883659235
"1596",0,0,0,0.14921911265538
"1597",0.301029995663981,0,0.301029995663981,0.301029995663981
"1598",0,0,0.954242509439325,0.301029995663981
"1599",0.301029995663981,0.301029995663981,0.477121254719662,0.954242509439325
"1600",0.903089986991944,0.845098040014257,1.39794000867204,1.46239799789896
"1601",-0.136677139879544,-0.00436480540245009,0.204119982655925,0.264817823009536
"1602",2.21216095975338,2.23297071231139,2.4996870826184,2.50234516989797
"1603",0,0,0,0.301029995663981
"1604",0.301029995663981,0.301029995663981,0,0
"1605",0,0,0,0.301029995663981
"1606",2.31597034545692,2.34439227368511,2.61384182187607,2.6570558528571
"1607",0,0.301029995663981,0,0
"1608",0,0,0.602059991327962,0.301029995663981
"1609",0,0.0718820073061254,0,0
"1610",0,0,0.477121254719662,0
"1611",0.903089986991944,0,0.595496221825574,0.33645973384853
"1612",0.602059991327962,0.602059991327962,0,0
"1613",0,0.301029995663981,0,0
"1614",0.698970004336019,0.602059991327962,0,0.845098040014257
"1615",0.602059991327962,0.477121254719662,0.778151250383644,1
"1616",1.79239168949825,1.81960973275159,1.94591151681927,1.97772360528885
"1617",0,0,0.298853076409707,0
"1618",0,0,0,-0.0969100130080564
"1619",1.90848501887865,1.93449845124357,1.86923171973098,1.94448267215017
"1620",0.491361693834273,0.840733234611807,-0.130768280269024,0.477121254719662
"1621",0,0,0,0.477121254719662
"1622",0.845098040014257,0.778151250383644,0.903089986991944,1.14612803567824
"1623",0.477121254719662,0.477121254719662,0,0
"1624",0.902002891350729,1.35983548233989,0,1.36097188372594
"1625",0.371067862271736,0.477121254719662,0,0
"1626",0,0,0.477121254719662,0
"1627",0.301029995663981,0,0,0
"1628",0.301029995663981,0,0,0
"1629",0,0,0,0.305351369446624
"1630",2.28555730900777,2.33041377334919,2.42651126136458,2.48000694295715
"1631",0,0,0.477121254719662,0
"1632",0.477121254719662,0,0,0
"1633",0.301029995663981,0.303196057420489,0,0
"1634",0,0,0.301029995663981,0.301029995663981
"1635",1.04139268515823,1.04139268515823,1.3773062510682,1.32221929473392
"1636",0.301029995663981,0.301029995663981,0,0
"1637",0,0.301029995663981,0,0
