CMN0040	CMN0039	CMN0047	CMN0048	CMN0039_GO_wnt	CMN0040_GO_wnt	CMN0039_GO_mapk	CMN0040_GO_mapk	CMN0039_GO_cyst	CMN0040_GO_cyst	CMN0039_GO_fate	CMN0040_GO_fate	wnt_radius	wnt_colour	mapk_radius	mapk_colour	cyst_radius	cyst_colour	fate_radius	fate_colour
3.310546753	3.196993691	3.347117208	3.58463196	3.196993691	3.310546753	3.196993691	3.310546753	3.196993691	3.310546753	3.196993691	3.310546753	2.5	black	2.5	black	2.5	black	2.5	black
2.59754162	2.669493538	2.705649932	2.684863307	2.669493538	2.59754162	2.669493538	2.59754162	2.669493538	2.59754162	2.669493538	2.59754162	2.5	black	2.5	black	2.5	black	2.5	black
1.493318608	2.313466473	1.893428842	1.851135995	2.313466473	1.493318608	2.313466473	1.493318608	2.313466473	1.493318608	2.313466473	1.493318608	2.5	black	2.5	black	2.5	black	2.5	black
2.803457116	3.070093305	3.030474232	3.022580945	3.070093305	2.803457116	3.070093305	2.803457116	3.070093305	2.803457116	3.070093305	2.803457116	2.5	black	2.5	black	2.5	black	2.5	black
3.555793113	3.817519756	3.836536147	3.762005974	3.817519756	3.555793113	3.817519756	3.555793113	3.817519756	3.555793113	3.817519756	3.555793113	2.5	black	2.5	black	2.5	black	2.5	black
0	1.478854968	1.50242712	0	1.478854968	0	1.478854968	0	1.478854968	0	1.478854968	0	2.5	black	2.5	black	2.5	black	2.5	black
0	1.502836639	2.06807449	1.147676324	1.502836639	0	1.502836639	0	1.502836639	0	1.502836639	0	2.5	black	2.5	black	2.5	black	2.5	black
1.080265627	0	1.371806459	0	0	1.080265627	0	1.080265627	0	1.080265627	0	1.080265627	2.5	black	2.5	black	2.5	black	2.5	black
2.792391689	2.604182838	2.541591723	2.939074747	2.604182838	2.792391689	2.604182838	2.792391689	2.604182838	2.792391689	2.604182838	2.792391689	2.5	black	2.5	black	2.5	black	2.5	black
2.181386195	2.420615771	2.694877096	2.841140391	2.420615771	2.181386195	2.420615771	2.181386195	2.420615771	2.181386195	2.420615771	2.181386195	2.5	black	2.5	black	2.5	black	2.5	black
2.294135419	2.761950379	2.000694316	1.920905604	2.761950379	2.294135419	2.761950379	2.294135419	2.761950379	2.294135419	2.761950379	2.294135419	2.5	black	2.5	black	2.5	black	2.5	black
2.980262507	3.336221507	3.310480891	3.203576775	3.336221507	2.980262507	3.336221507	2.980262507	3.336221507	2.980262507	3.336221507	2.980262507	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.3232521	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.699837726	2.832508913	2.712607617	2.837613687	2.832508913	2.699837726	2.832508913	2.699837726	2.832508913	2.699837726	2.832508913	2.699837726	2.5	black	2.5	black	2.5	black	2.5	black
2.919580119	2.739817505	2.922709892	3.232487866	2.739817505	2.919580119	2.739817505	2.919580119	2.739817505	2.919580119	2.739817505	2.919580119	2.5	black	2.5	black	2.5	black	2.5	black
2.505204262	2.452828718	0	0	2.452828718	2.505204262	2.452828718	2.505204262	2.452828718	2.505204262	2.452828718	2.505204262	2.5	black	2.5	black	2.5	black	2.5	black
3.577012433	0	1.838849091	3.216704147	0	3.577012433	0	3.577012433	0	3.577012433	0	3.577012433	2.5	black	2.5	black	2.5	black	2.5	black
1.779380011	0	0	2.432905184	0	1.779380011	0	1.779380011	0	1.779380011	0	1.779380011	2.5	black	2.5	black	2.5	black	2.5	black
2.167494562	1.8283376	2.028937077	2.282599457	1.8283376	2.167494562	1.8283376	2.167494562	1.8283376	2.167494562	1.8283376	2.167494562	2.5	black	2.5	black	2.5	black	2.5	black
2.821231768	3.180616116	2.610564352	2.567249929	3.180616116	2.821231768	3.180616116	2.821231768	3.180616116	2.821231768	3.180616116	2.821231768	2.5	black	2.5	black	2.5	black	2.5	black
2.69897869	2.639317121	2.719273267	2.831818603	2.639317121	2.69897869	2.639317121	2.69897869	2.639317121	2.69897869	2.639317121	2.69897869	2.5	black	2.5	black	2.5	black	2.5	black
0.859738566	0.815577748	0	0.71432976	0.815577748	0.859738566	0.815577748	0.859738566	0.815577748	0.859738566	0.815577748	0.859738566	2.5	black	2.5	black	2.5	black	2.5	black
1.728434951	1.509471352	1.528016341	1.558228422	1.509471352	1.728434951	1.509471352	1.728434951	1.509471352	1.728434951	1.509471352	1.728434951	2.5	black	2.5	black	2.5	black	2.5	black
3.995577724	4.120662755	4.056012489	4.033656925	4.120662755	3.995577724	4.120662755	3.995577724	4.120662755	3.995577724	4.120662755	3.995577724	2.5	black	2.5	black	2.5	black	2.5	black
1.996599223	1.493458051	-0.091514981	1.709269961	1.493458051	1.996599223	1.493458051	1.996599223	1.493458051	1.996599223	1.493458051	1.996599223	2.5	black	2.5	black	2.5	black	2.5	black
2.362067586	1.891091226	1.726808683	2.222117929	1.891091226	2.362067586	1.891091226	2.362067586	1.891091226	2.362067586	1.891091226	2.362067586	2.5	black	2.5	black	2.5	black	2.5	black
1.861773297	1.177247836	1.276231958	1.912434633	1.177247836	1.861773297	1.177247836	1.861773297	1.177247836	1.861773297	1.177247836	1.861773297	2.5	black	2.5	black	2.5	black	2.5	black
1.55448916	0	0	1.559906625	0	1.55448916	0	1.55448916	0	1.55448916	0	1.55448916	2.5	black	2.5	black	2.5	black	2.5	black
2.372912003	2.48301642	2.204282813	2.217825981	2.48301642	2.372912003	2.48301642	2.372912003	2.48301642	2.372912003	2.48301642	2.372912003	2.5	black	2.5	black	2.5	black	2.5	black
3.075546961	3.281033367	3.327154512	3.127428778	3.281033367	3.075546961	3.281033367	3.075546961	3.281033367	3.075546961	3.281033367	3.075546961	2.5	black	2.5	black	2.5	black	2.5	black
1.755874856	1.792391689	1.748188027	1.51851394	1.792391689	1.755874856	1.792391689	1.755874856	1.792391689	1.755874856	1.792391689	1.755874856	2.5	black	2.5	black	2.5	black	2.5	black
2.064457989	1.929418926	1.995635195	2.064457989	1.929418926	2.064457989	1.929418926	2.064457989	1.929418926	2.064457989	1.929418926	2.064457989	2.5	black	2.5	black	2.5	black	2.5	black
2.152288344	1.770852012	1.819543936	2.025305865	1.770852012	2.152288344	1.770852012	2.152288344	1.770852012	2.152288344	1.770852012	2.152288344	2.5	black	2.5	black	2.5	black	2.5	black
2.788168371	2.94457643	2.711807229	2.873320602	2.94457643	2.788168371	2.94457643	2.788168371	2.94457643	2.788168371	2.94457643	2.788168371	2.5	black	2.5	black	2.5	black	2.5	black
3.321730956	3.309212704	3.174356411	3.361910956	3.309212704	3.321730956	3.309212704	3.321730956	3.309212704	3.321730956	3.309212704	3.321730956	2.5	black	2.5	black	2.5	black	2.5	black
2.549113662	2.684144901	2.428750149	2.00877045	2.684144901	2.549113662	2.684144901	2.549113662	2.684144901	2.549113662	2.684144901	2.549113662	2.5	black	2.5	black	2.5	black	2.5	black
2.418748616	2.820194889	2.376449205	2.132835804	2.820194889	2.418748616	2.820194889	2.418748616	2.820194889	2.418748616	2.820194889	2.418748616	2.5	black	2.5	black	2.5	black	2.5	black
0	0.46686762	0.591064607	0.999130541	0.46686762	0	0.46686762	0	0.46686762	0	0.46686762	0	2.5	black	2.5	black	2.5	black	2.5	black
1.002597981	1.681241237	1.847572659	1.780677274	1.681241237	1.002597981	1.681241237	1.002597981	1.681241237	1.002597981	1.681241237	1.002597981	2.5	black	2.5	black	2.5	black	2.5	black
1.461498527	0	1.77524626	1.760799312	0	1.461498527	0	1.461498527	0	1.461498527	0	1.461498527	2.5	black	2.5	black	2.5	black	2.5	black
2.802089258	2.642454627	2.452507104	2.653212514	2.642454627	2.802089258	2.642454627	2.802089258	2.642454627	2.802089258	2.642454627	2.802089258	2.5	black	2.5	black	2.5	black	2.5	black
1.806179974	1.785329835	2.01317441	1.963787827	1.785329835	1.806179974	1.785329835	1.806179974	1.785329835	1.806179974	1.785329835	1.806179974	2.5	black	2.5	black	2.5	black	2.5	black
1.818225894	1.923710194	1.169086357	1.337858429	1.923710194	1.818225894	1.923710194	1.818225894	1.923710194	1.818225894	1.923710194	1.818225894	2.5	black	2.5	black	2.5	black	2.5	black
1.686993566	1.519565501	1.992995098	1.775610448	1.519565501	1.686993566	1.519565501	1.686993566	1.519565501	1.686993566	1.519565501	1.686993566	2.5	black	2.5	black	2.5	black	2.5	black
1.597585502	1.857995496	1.608526034	1.877025616	1.857995496	1.597585502	1.857995496	1.597585502	1.857995496	1.597585502	1.857995496	1.597585502	2.5	black	2.5	black	2.5	black	2.5	black
1.505149978	1.361727836	1.531478917	1.591064607	1.361727836	1.505149978	1.361727836	1.505149978	1.361727836	1.505149978	1.361727836	1.505149978	2.5	black	2.5	black	2.5	black	2.5	black
1.342422681	1.51851394	1.602059991	1.230448921	1.51851394	1.342422681	1.51851394	1.342422681	1.51851394	1.342422681	1.51851394	1.342422681	2.5	black	2.5	black	2.5	black	2.5	black
3.038922037	3.224662529	2.900181353	2.963641464	3.224662529	3.038922037	3.224662529	3.038922037	3.224662529	3.038922037	3.224662529	3.038922037	2.5	black	2.5	black	2.5	black	2.5	black
3.16227757	3.370655549	3.260188298	3.024013352	3.370655549	3.16227757	3.370655549	3.16227757	3.370655549	3.16227757	3.370655549	3.16227757	2.5	black	2.5	black	2.5	black	2.5	black
3.341038632	3.295905608	2.966141733	3.113943352	3.295905608	3.341038632	3.295905608	3.341038632	3.295905608	3.341038632	3.295905608	3.341038632	2.5	black	2.5	black	2.5	black	2.5	black
2.264865026	2.157335862	2.110959881	2.409070438	2.157335862	2.264865026	2.157335862	2.264865026	2.157335862	2.264865026	2.157335862	2.264865026	2.5	black	2.5	black	2.5	black	2.5	black
2.205068964	1.855094951	1.95679252	1.224791956	1.855094951	2.205068964	1.855094951	2.205068964	1.855094951	2.205068964	1.855094951	2.205068964	2.5	black	2.5	black	2.5	black	2.5	black
2.095448327	2.356733162	2.243310948	2.230142252	2.356733162	2.095448327	2.356733162	2.095448327	2.356733162	2.095448327	2.356733162	2.095448327	2.5	black	2.5	black	2.5	black	2.5	black
3.700874114	3.996282644	3.727132796	3.75749548	3.996282644	3.700874114	3.996282644	3.700874114	3.996282644	3.700874114	3.996282644	3.700874114	2.5	black	2.5	black	2.5	black	2.5	black
2.352182518	2.424881637	2.396199347	2.396199347	2.424881637	2.352182518	2.424881637	2.352182518	2.424881637	2.352182518	2.424881637	2.352182518	2.5	black	2.5	black	2.5	black	2.5	black
3.209750864	3.661827824	2.887527282	2.471100932	3.661827824	3.209750864	3.661827824	3.209750864	3.661827824	3.209750864	3.661827824	3.209750864	2.5	black	2.5	black	2.5	black	2.5	black
3.065198653	0	3.149883906	3.189807427	0	3.065198653	0	3.065198653	0	3.065198653	0	3.065198653	2.5	black	2.5	black	2.5	black	2.5	black
2.660818063	2.44870632	2.411619706	2.57054294	2.213572206	2.050946715	2.44870632	2.660818063	2.44870632	2.660818063	2.44870632	2.660818063	21	red	2.5	black	2.5	black	2.5	black
0	0	0.905256049	0.970811611	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.589379844	2.456366033	2.454783902	2.755608102	2.456366033	2.589379844	2.456366033	2.589379844	2.456366033	2.589379844	2.456366033	2.589379844	2.5	black	2.5	black	2.5	black	2.5	black
2.578662127	3.04107672	3.172439456	2.855706885	3.04107672	2.578662127	3.04107672	2.578662127	3.04107672	2.578662127	3.04107672	2.578662127	2.5	black	2.5	black	2.5	black	2.5	black
2.870655512	3.001945618	3.014755683	2.791234365	3.001945618	2.870655512	3.001945618	2.870655512	3.001945618	2.870655512	3.001945618	2.870655512	2.5	black	2.5	black	2.5	black	2.5	black
2.843214085	3.023404745	2.475060714	2.487138375	3.023404745	2.843214085	3.023404745	2.843214085	3.023404745	2.843214085	3.023404745	2.843214085	2.5	black	2.5	black	2.5	black	2.5	black
1.51851394	1.947433722	1.15136985	1.000867722	1.947433722	1.51851394	1.947433722	1.51851394	1.947433722	1.51851394	1.947433722	1.51851394	2.5	black	2.5	black	2.5	black	2.5	black
2.726735357	2.976308703	2.56937391	2.505149978	2.976308703	2.726735357	2.976308703	2.726735357	2.976308703	2.726735357	2.976308703	2.726735357	2.5	black	2.5	black	2.5	black	2.5	black
2.510464578	2.593894982	2.365319476	2.622182927	2.593894982	2.510464578	2.593894982	2.510464578	2.593894982	2.510464578	2.593894982	2.510464578	2.5	black	2.5	black	2.5	black	2.5	black
2.840124922	2.865109899	2.575210945	2.655138435	2.865109899	2.840124922	2.865109899	2.840124922	2.865109899	2.840124922	2.865109899	2.840124922	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.77815125	0	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.024239306	2.052386095	0	1.879726497	2.052386095	2.024239306	2.052386095	2.024239306	2.052386095	2.024239306	2.052386095	2.024239306	2.5	black	2.5	black	2.5	black	2.5	black
1.712818	1.772101569	2.140099325	2.16790781	2.213572206	2.050946715	1.772101569	1.712818	1.772101569	1.712818	1.772101569	1.712818	21	red	2.5	black	2.5	black	2.5	black
2.301854372	2.499357113	2.248144987	2.319730494	2.213572206	2.050946715	2.499357113	2.301854372	2.499357113	2.301854372	2.499357113	2.301854372	21	red	2.5	black	2.5	black	2.5	black
2.593540808	2.56937391	2.480006943	2.489958479	2.56937391	2.593540808	2.56937391	2.593540808	2.56937391	2.593540808	2.56937391	2.593540808	2.5	black	2.5	black	2.5	black	2.5	black
3.183318254	3.436157875	3.523095838	3.35564305	3.436157875	3.183318254	3.436157875	3.183318254	3.436157875	3.183318254	3.436157875	3.183318254	2.5	black	2.5	black	2.5	black	2.5	black
2.318897715	2.15463696	2.083180004	2.16708092	2.15463696	2.318897715	2.15463696	2.318897715	2.15463696	2.318897715	2.15463696	2.318897715	2.5	black	2.5	black	2.5	black	2.5	black
1.135132651	0	0	1.563243701	0	1.135132651	0	1.135132651	0	1.135132651	0	1.135132651	2.5	black	2.5	black	2.5	black	2.5	black
1.622731965	1.508260306	1.41313205	1.894814329	1.508260306	1.622731965	1.508260306	1.622731965	1.508260306	1.622731965	1.508260306	1.622731965	2.5	black	2.5	black	2.5	black	2.5	black
3.345177617	3.489798225	3.363218869	3.457142816	3.489798225	3.345177617	3.489798225	3.345177617	3.489798225	3.345177617	3.489798225	3.345177617	2.5	black	2.5	black	2.5	black	2.5	black
1.995635195	2.021189299	1.977723605	1.785329835	2.021189299	1.995635195	2.021189299	1.995635195	2.021189299	1.995635195	2.021189299	1.995635195	2.5	black	2.5	black	2.5	black	2.5	black
2.52815795	2.72927011	0	0	2.72927011	2.52815795	2.72927011	2.52815795	2.72927011	2.52815795	2.72927011	2.52815795	2.5	black	2.5	black	2.5	black	2.5	black
2.148417547	2.023992805	2.563825062	0	2.023992805	2.148417547	2.023992805	2.148417547	2.023992805	2.148417547	2.023992805	2.148417547	2.5	black	2.5	black	2.5	black	2.5	black
2.063896038	2.057475916	2.151400498	2.657380974	2.057475916	2.063896038	2.057475916	2.063896038	2.057475916	2.063896038	2.057475916	2.063896038	2.5	black	2.5	black	2.5	black	2.5	black
1.610873	2.305587802	2.462053421	2.28510703	2.305587802	1.610873	2.305587802	1.610873	2.305587802	1.610873	2.305587802	1.610873	2.5	black	2.5	black	2.5	black	2.5	black
2.472068638	0	1.957415715	2.567461619	0	2.472068638	0	2.472068638	0	2.472068638	0	2.472068638	2.5	black	2.5	black	2.5	black	2.5	black
2.301420685	0	2.841246815	2.736938037	0	2.301420685	0	2.301420685	0	2.301420685	0	2.301420685	2.5	black	2.5	black	2.5	black	2.5	black
1.79844346	2.274458055	1.552668216	2.117768295	2.274458055	1.79844346	2.274458055	1.79844346	2.274458055	1.79844346	2.274458055	1.79844346	2.5	black	2.5	black	2.5	black	2.5	black
2.563896196	2.948217294	0	0	2.948217294	2.563896196	2.948217294	2.563896196	2.948217294	2.563896196	2.948217294	2.563896196	2.5	black	2.5	black	2.5	black	2.5	black
2.763435481	2.802137206	2.754348336	2.780317312	2.802137206	2.763435481	2.802137206	2.763435481	2.802137206	2.763435481	2.802137206	2.763435481	2.5	black	2.5	black	2.5	black	2.5	black
2.142545884	1.927985947	1.737669627	2.002382075	1.927985947	2.142545884	1.927985947	2.142545884	1.927985947	2.142545884	1.927985947	2.142545884	2.5	black	2.5	black	2.5	black	2.5	black
1.663889299	1.572174314	0.739572344	1.584783379	1.572174314	1.663889299	1.572174314	1.663889299	1.572174314	1.663889299	1.572174314	1.663889299	2.5	black	2.5	black	2.5	black	2.5	black
1.127752516	2.526985069	2.353377595	2.007705114	2.526985069	1.127752516	2.526985069	1.127752516	2.526985069	1.127752516	2.526985069	1.127752516	2.5	black	2.5	black	2.5	black	2.5	black
2.924883775	3.355003009	3.120580511	3.048037621	3.355003009	2.924883775	3.355003009	2.924883775	3.355003009	2.924883775	3.355003009	2.924883775	2.5	black	2.5	black	2.5	black	2.5	black
2.885253764	2.993325989	2.906275767	3.002874184	2.993325989	2.885253764	2.993325989	2.885253764	2.993325989	2.885253764	2.993325989	2.885253764	2.5	black	2.5	black	2.5	black	2.5	black
2.227886705	2.025305865	2.025305865	2.324282455	2.025305865	2.227886705	2.025305865	2.227886705	2.025305865	2.227886705	2.025305865	2.227886705	2.5	black	2.5	black	2.5	black	2.5	black
1.913813852	1.963787827	2.127104798	2.004235366	1.963787827	1.913813852	1.963787827	1.913813852	1.963787827	1.913813852	1.963787827	1.913813852	2.5	black	2.5	black	2.5	black	2.5	black
0	0	0	2.042417988	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
1.908485019	1.875061263	2.049218023	2.129496543	1.875061263	1.908485019	1.875061263	1.908485019	1.875061263	1.908485019	1.875061263	1.908485019	2.5	black	2.5	black	2.5	black	2.5	black
0.925312091	0	0.925312091	0	0	0.925312091	0	0.925312091	0	0.925312091	0	0.925312091	2.5	black	2.5	black	2.5	black	2.5	black
2.92992956	3.197363273	3.333094456	3.032618761	3.197363273	2.92992956	3.197363273	2.92992956	3.197363273	2.92992956	3.197363273	2.92992956	2.5	black	2.5	black	2.5	black	2.5	black
1.456062224	1.717087725	1.964448208	1.838030083	1.717087725	1.456062224	1.717087725	1.456062224	1.717087725	1.456062224	1.717087725	1.456062224	2.5	black	2.5	black	2.5	black	2.5	black
2.462188288	2.38474756	2.530263749	2.251467875	2.38474756	2.462188288	2.38474756	2.462188288	2.38474756	2.462188288	2.38474756	2.462188288	2.5	black	2.5	black	2.5	black	2.5	black
0	1.860816964	0	1.866759783	1.860816964	0	1.860816964	0	1.860816964	0	1.860816964	0	2.5	black	2.5	black	2.5	black	2.5	black
2.287958406	2.652120581	2.627007211	2.465799099	2.652120581	2.287958406	2.652120581	2.287958406	2.652120581	2.287958406	2.652120581	2.287958406	2.5	black	2.5	black	2.5	black	2.5	black
2.81457386	2.706350738	2.972790451	2.719198658	2.706350738	2.81457386	2.706350738	2.81457386	2.706350738	2.81457386	2.706350738	2.81457386	2.5	black	2.5	black	2.5	black	2.5	black
3.312319135	3.171422195	3.134078248	3.579984697	3.171422195	3.312319135	3.171422195	3.312319135	3.171422195	3.312319135	3.171422195	3.312319135	2.5	black	2.5	black	2.5	black	2.5	black
2.449709756	4.291761669	4.554125582	2.275080898	4.291761669	2.449709756	4.291761669	2.449709756	4.291761669	2.449709756	4.291761669	2.449709756	2.5	black	2.5	black	2.5	black	2.5	black
1.802500068	1.397244581	1.970486349	1.378761175	1.397244581	1.802500068	1.397244581	1.802500068	1.397244581	1.802500068	1.397244581	1.802500068	2.5	black	2.5	black	2.5	black	2.5	black
2.415991076	2.54385705	0.951337519	1.35755372	2.54385705	2.415991076	2.54385705	2.415991076	2.54385705	2.415991076	2.54385705	2.415991076	2.5	black	2.5	black	2.5	black	2.5	black
2.83211915	2.850266291	2.949731452	3.102852019	2.850266291	2.83211915	2.850266291	2.83211915	2.850266291	2.83211915	2.850266291	2.83211915	2.5	black	2.5	black	2.5	black	2.5	black
0	1.475235223	2.25851756	0	1.475235223	0	1.475235223	0	1.475235223	0	1.475235223	0	2.5	black	2.5	black	2.5	black	2.5	black
1.35831564	1.014100322	0	0	1.014100322	1.35831564	1.014100322	1.35831564	1.014100322	1.35831564	1.014100322	1.35831564	2.5	black	2.5	black	2.5	black	2.5	black
0	0	1.871864702	1.76260355	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.531197812	2.319480828	2.339550811	2.562720999	2.319480828	2.531197812	2.319480828	2.531197812	2.319480828	2.531197812	2.319480828	2.531197812	2.5	black	2.5	black	2.5	black	2.5	black
2.829310207	2.763480405	2.849204363	2.85712133	2.763480405	2.829310207	2.763480405	2.829310207	2.763480405	2.829310207	2.763480405	2.829310207	2.5	black	2.5	black	2.5	black	2.5	black
2.771741771	2.730507728	2.584726885	2.776228868	2.730507728	2.771741771	2.730507728	2.771741771	2.730507728	2.771741771	2.730507728	2.771741771	2.5	black	2.5	black	2.5	black	2.5	black
2.146128036	1.806179974	1.924330985	1.857332496	1.806179974	2.146128036	1.806179974	2.146128036	1.806179974	2.146128036	1.806179974	2.146128036	2.5	black	2.5	black	2.5	black	2.5	black
2.568706152	2.178574103	2.164204099	2.591654401	2.178574103	2.568706152	2.178574103	2.568706152	2.178574103	2.568706152	2.178574103	2.568706152	2.5	black	2.5	black	2.5	black	2.5	black
2.277448759	3.350889292	3.294408904	1.947237608	3.350889292	2.277448759	3.350889292	2.277448759	3.350889292	2.277448759	3.350889292	2.277448759	2.5	black	2.5	black	2.5	black	2.5	black
1.807128956	2.811776022	2.535686454	0	2.811776022	1.807128956	2.811776022	1.807128956	2.811776022	1.807128956	2.811776022	1.807128956	2.5	black	2.5	black	2.5	black	2.5	black
-0.886056648	2.054995862	2.244277121	2.620136055	2.054995862	-0.886056648	2.054995862	-0.886056648	2.054995862	-0.886056648	2.054995862	-0.886056648	2.5	black	2.5	black	2.5	black	2.5	black
2.643324343	2.452553063	1.975431809	0	2.452553063	2.643324343	2.452553063	2.643324343	2.452553063	2.643324343	2.452553063	2.643324343	2.5	black	2.5	black	2.5	black	2.5	black
4.071005173	4.321362269	4.297425636	4.140190534	4.321362269	4.071005173	4.321362269	4.071005173	4.321362269	4.071005173	4.321362269	4.071005173	2.5	black	2.5	black	2.5	black	2.5	black
3.16757429	3.451192135	3.411284598	3.276367582	3.451192135	3.16757429	3.451192135	3.16757429	3.451192135	3.16757429	3.451192135	3.16757429	2.5	black	2.5	black	2.5	black	2.5	black
3.307735583	3.377111285	3.218797998	3.286007122	3.377111285	3.307735583	3.377111285	3.307735583	3.377111285	3.307735583	3.377111285	3.307735583	2.5	black	2.5	black	2.5	black	2.5	black
1.543322901	1.828466547	1.38327665	1.722469386	1.828466547	1.543322901	1.828466547	1.543322901	1.828466547	1.543322901	1.828466547	1.543322901	2.5	black	2.5	black	2.5	black	2.5	black
2.026492407	1.490660653	0	0	1.490660653	2.026492407	1.490660653	2.026492407	1.490660653	2.026492407	1.490660653	2.026492407	2.5	black	2.5	black	2.5	black	2.5	black
2.537340478	2.59736605	2.70776599	2.646491949	2.59736605	2.537340478	2.59736605	2.537340478	2.59736605	2.537340478	2.59736605	2.537340478	2.5	black	2.5	black	2.5	black	2.5	black
2.396199347	2.688419822	2.389166084	2.292809665	2.688419822	2.396199347	2.688419822	2.396199347	2.688419822	2.396199347	2.688419822	2.396199347	2.5	black	2.5	black	2.5	black	2.5	black
2.943494516	2.822677945	2.713725687	2.949390007	2.822677945	2.943494516	2.822677945	2.943494516	2.822677945	2.943494516	2.822677945	2.943494516	2.5	black	2.5	black	2.5	black	2.5	black
3.157036475	3.136894884	3.097902544	3.342625962	3.136894884	3.157036475	3.136894884	3.157036475	3.136894884	3.157036475	3.136894884	3.157036475	2.5	black	2.5	black	2.5	black	2.5	black
2.389485041	2.697438591	0	0	2.697438591	2.389485041	2.697438591	2.389485041	2.697438591	2.389485041	2.697438591	2.389485041	2.5	black	2.5	black	2.5	black	2.5	black
3.667805849	3.824124532	3.686175816	3.680001731	3.824124532	3.667805849	3.824124532	3.667805849	3.824124532	3.667805849	3.824124532	3.667805849	2.5	black	2.5	black	2.5	black	2.5	black
2.972915274	3.235278403	3.22891597	3.231370181	3.235278403	2.972915274	3.235278403	2.972915274	3.235278403	2.972915274	3.235278403	2.972915274	2.5	black	2.5	black	2.5	black	2.5	black
3.192015175	3.401055726	3.13192968	2.939164684	3.401055726	3.192015175	3.401055726	3.192015175	3.401055726	3.192015175	3.401055726	3.192015175	2.5	black	2.5	black	2.5	black	2.5	black
0.431363764	0.383815366	0.431363764	0	0.383815366	0.431363764	0.383815366	0.431363764	0.383815366	0.431363764	0.383815366	0.431363764	2.5	black	2.5	black	2.5	black	2.5	black
-1.698970004	-2	-1.698970004	0	-2	-1.698970004	-2	-1.698970004	-2	-1.698970004	-2	-1.698970004	2.5	black	2.5	black	2.5	black	2.5	black
0.722633923	0.552668216	0.722633923	0	0.552668216	0.722633923	0.552668216	0.722633923	0.552668216	0.722633923	0.552668216	0.722633923	2.5	black	2.5	black	2.5	black	2.5	black
0	0	2.187520721	2.227886705	0	0	0	0	0	0	0	0	2.5	black	2.5	black	2.5	black	2.5	black
2.509202522	2.532754379	0	0	2.532754379	2.509202522	2.532754379	2.509202522	2.532754379	2.509202522	2.532754379	2.509202522	2.5	black	2.5	black	2.5	black	2.5	black
2.213703654	2.448149572	2.130751777	2.232182634	2.448149572	2.213703654	2.448149572	2.213703654	2.448149572	2.213703654	2.448149572	2.213703654	2.5	black	2.5	black	2.5	black	2.5	black
2.575684228	2.923782666	2.637069241	2.578478755	2.923782666	2.575684228	2.923782666	2.575684228	2.923782666	2.575684228	2.923782666	2.575684228	2.5	black	2.5	black	2.5	black	2.5	black
1.462397998	1.301029996	1.079181246	1.255272505	1.301029996	1.462397998	1.301029996	1.462397998	1.301029996	1.462397998	1.301029996	1.462397998	2.5	black	2.5	black	2.5	black	2.5	black
1.462397998	1.556302501	1.612783857	1.431363764	1.556302501	1.462397998	1.556302501	1.462397998	1.556302501	1.462397998	1.556302501	1.462397998	2.5	black	2.5	black	2.5	black	2.5	black
1.113943352	1.612783857	1.146128036	1.041392685	1.612783857	1.113943352	1.612783857	1.113943352	1.612783857	1.113943352	1.612783857	1.113943352	2.5	black	2.5	black	2.5	black	2.5	black
0	0	2.02271698	1.608312043	2.213572206	2.050946715	0	0	0	0	0	0	21	red	2.5	black	2.5	black	2.5	black
2.28780173	2.146128036	1.789792168	2.241596282	2.213572206	2.050946715	2.146128036	2.28780173	2.146128036	2.28780173	2.146128036	2.28780173	21	red	2.5	black	2.5	black	2.5	black
1.944433318	2.287936027	2.305372869	2.378397901	2.287936027	1.944433318	2.287936027	1.944433318	2.287936027	1.944433318	2.287936027	1.944433318	2.5	black	2.5	black	2.5	black	2.5	black
3.268863352	3.446325871	3.415886077	3.09136091	3.446325871	3.268863352	3.446325871	3.268863352	3.446325871	3.268863352	3.446325871	3.268863352	2.5	black	2.5	black	2.5	black	2.5	black
2.721810615	2.463833288	2.517195898	2.462397998	2.463833288	2.721810615	2.463833288	2.721810615	2.463833288	2.721810615	2.463833288	2.721810615	2.5	black	2.5	black	2.5	black	2.5	black
2.201642882	1.969136234	1.959947216	2.174408732	1.969136234	2.201642882	1.969136234	2.201642882	1.969136234	2.201642882	1.969136234	2.201642882	2.5	black	2.5	black	2.5	black	2.5	black
1.176091259	0.903089987	1.204119983	1.255272505	0.903089987	1.176091259	0.903089987	1.176091259	0.903089987	1.176091259	0.903089987	1.176091259	2.5	black	2.5	black	2.5	black	2.5	black
1.62324929	1.51851394	1.278753601	1.230448921	1.51851394	1.62324929	1.51851394	1.62324929	1.51851394	1.62324929	1.51851394	1.62324929	2.5	black	2.5	black	2.5	black	2.5	black
